zone,year_mean,length_interval,forest_area_change,forest_area_abs,wood_harvest_int_change,after_storm,human_pop_change,mechanisation_abs,mechanisation_period,grassland_area_change,grassland_area_abs,temperature_change,temperature_abs
SouthernAlps,1945.5,12,0.531123109840054,28.4998102284259,-0.0556924325906978,FALSE,0.78469000630276,0.0661036247566322,FALSE,-0.121854636231454,14.5471890729694,0.108317762685905,0.218201380025867
SouthernAlps,1951.5,8,0.737853563497508,29.9180301939338,-0.100479464838218,FALSE,1.03858426873271,0.14589424484984,FALSE,-0.121854636231453,13.8160612555806,-0.160398679848131,0.274000516270937
SouthernAlps,1955.5,12,0.541104898435413,30.9562970224694,-0.0814459940566414,FALSE,1.16870246420883,0.271946906561557,FALSE,-0.160485297098629,13.2085517431764,0.0158265116295424,0.0730543362226461
SouthernAlps,1957.5,8,0.402965973272282,31.3795349734195,-0.0965593966354341,FALSE,1.23858907012986,0.340810709293922,FALSE,-0.184759428720135,12.9047969869743,0.141190744686412,-0.00178937217589488
SouthernAlps,1963.5,8,-0.292671754508028,31.4441580662039,-0.0654366525716765,FALSE,2.66627259109352,0.485086777522032,FALSE,-0.171124522853673,11.802592740435,0.00531600352121618,-0.127400443205192
SouthernAlps,1965.5,12,0.233203998628594,31.4895266008637,-0.0406422654456336,FALSE,2.59295009105702,0.51457909786546,FALSE,-0.152214477167603,11.5164449442071,-0.0111203122242785,-0.182323398765474
SouthernAlps,1969.5,8,0.406954883173847,31.5764673273848,-0.025113542255598,FALSE,2.15608960518299,0.575456814440019,FALSE,-0.159297847770382,10.898467844308,0.000903735154668334,-0.178447394911892
SouthernAlps,1975.5,8,1.00399637502656,34.7077471000503,-0.0245667172113568,FALSE,0.867835149445124,0.667167250626458,FALSE,-0.0429456173584404,10.1113196577875,-0.0229329696648238,-0.12670375750055
SouthernAlps,1975.5,12,0.888809288040886,34.6884539627739,-0.00803625033678321,FALSE,1.03492231703638,0.6631262592788,FALSE,-0.0549244427032297,10.2321930194682,-0.00950086840116708,-0.147717554022984
SouthernAlps,1981.5,8,1.31108376386059,42.906775034064,-0.0205107117747501,FALSE,1.05805051111013,0.749655219726219,FALSE,-0.0322515743906986,10.0742949451085,0.0511688203595043,-0.0832822305379368
